Nursing summary from all date ranges
Average feedings per day: 10.1
Average minutes per feeding per day: 16.2
Average total minutes per day: 159.6

Oct 16 2017,,Feedings 3,Average 13.4 minutes,Total 40.1 minutes
8:27 am,8:28 am,1 minute,Nursed from left breast,,
9:21 am,9:34 am,5 minutes,Nursed from left breast,,
10:32 am,10:42 am,9 minutes,Nursed from right breast,,
10:48 am,10:50 am,2 minutes,Nursed from right breast,,
11:53 am,12:00 pm,5 minutes,Nursed from left breast,,
1:12 pm,1:24 pm,9 minutes,Nursed from left breast,,
1:38 pm,1:50 pm,12 minutes,Nursed from right breast,,
1:56 pm,2:02 pm,2 minutes,Nursed from right breast,,
4:56 pm,5:13 pm,9 minutes,Nursed from left breast,,
5:14 pm,5:18 pm,3 minutes,Nursed from left breast,,
5:38 pm,5:51 pm,13 minutes,Nursed from right breast,,
6:58 pm,7:02 pm,4 minutes,Nursed from left breast,,
7:57 pm,8:09 pm,12 minutes,Nursed from right breast,,
11:32 pm,11:40 pm,4 minutes,Nursed from left breast,,
11:50 pm,11:57 pm,2 minutes,Nursed from left breast,,

Sep 14 2017,,Feedings 10,Average 12.8 minutes,Total 127.6 minutes
Start,End,Duration,Entry,Notes,Location
1:36 am,1:44 am,4 minutes,Nursed from right breast,,
1:48 am,1:53 am,3 minutes,Nursed from right breast,,
2:05 am,2:11 am,2 minutes,Nursed from right breast,,
2:12 am,2:21 am,3 minutes,Nursed from left breast,,
4:51 am,5:01 am,7 minutes,Nursed from left breast,,
5:13 am,5:23 am,3 minutes,Nursed from left breast,,
7:32 am,7:42 am,7 minutes,Nursed from right breast,,
7:56 am,8:01 am,4 minutes,Nursed from right breast,,
8:03 am,8:08 am,5 minutes,Nursed from left breast,,
9:18 am,9:42 am,6 minutes,Nursed from left breast,,
10:25 am,10:43 am,10 minutes,Nursed from left breast,,
12:02 pm,12:09 pm,6 minutes,Nursed from right breast,,
12:11 pm,12:18 pm,2 minutes,Nursed from right breast,,
12:54 pm,1:02 pm,8 minutes,Nursed from left breast,,
3:35 pm,3:52 pm,12 minutes,Nursed from right breast,,
4:01 pm,4:08 pm,6 minutes,Nursed from right breast,,
4:10 pm,4:15 pm,5 minutes,Nursed from left breast,,
6:27 pm,6:43 pm,5 minutes,Nursed from left breast,,
6:55 pm,7:03 pm,4 minutes,Nursed from left breast,,
9:45 pm,10:00 pm,12 minutes,Nursed from right breast,,
10:12 pm,10:13 pm,1 minute,Nursed from right breast,,
10:13 pm,10:15 pm,1 minute,Nursed from left breast,,
10:19 pm,10:21 pm,1 minute,Nursed from left breast,,
10:28 pm,10:29 pm,1 minute,Nursed from left breast,,

Sep 13 2017,,Feedings 11,Average 14.3 minutes,Total 156.8 minutes
Start,End,Duration,Entry,Notes,Location
1:50 am,1:56 am,6 minutes,Nursed from left breast,,
1:59 am,2:06 am,5 minutes,Nursed from left breast,,
2:22 am,2:42 am,4 minutes,Nursed from right breast,,
4:54 am,5:04 am,4 minutes,Nursed from right breast,,
5:12 am,5:17 am,5 minutes,Nursed from right breast,,
6:17 am,6:21 am,3 minutes,Nursed from left breast,,
7:26 am,7:33 am,6 minutes,Nursed from left breast,,
8:03 am,8:12 am,9 minutes,Nursed from right breast,,
9:07 am,9:15 am,7 minutes,Nursed from left breast,,
10:50 am,11:07 am,9 minutes,Nursed from left breast,,
11:46 am,11:57 am,10 minutes,Nursed from right breast,,
11:57 am,12:03 pm,2 minutes,Nursed from right breast,,
2:18 pm,2:26 pm,6 minutes,Nursed from right breast,,
2:30 pm,2:36 pm,6 minutes,Nursed from left breast,,
4:07 pm,4:14 pm,2 minutes,Nursed from left breast,,
4:19 pm,4:32 pm,9 minutes,Nursed from left breast,,
4:44 pm,4:55 pm,6 minutes,Nursed from right breast,,
4:59 pm,5:05 pm,1 minute,Nursed from right breast,,
5:57 pm,6:06 pm,3 minutes,Nursed from left breast,,
6:13 pm,6:19 pm,6 minutes,Nursed from left breast,,
6:26 pm,6:33 pm,4 minutes,Nursed from right breast,,
6:59 pm,7:18 pm,13 minutes,Nursed from right breast,,
7:19 pm,7:22 pm,2 minutes,Nursed from left breast,,
7:41 pm,7:53 pm,3 minutes,Nursed from left breast,,
10:07 pm,10:18 pm,5 minutes,Nursed from left breast,,
10:20 pm,10:29 pm,5 minutes,Nursed from left breast,,
10:51 pm,10:54 pm,3 minutes,Nursed from right breast,,

Sep 12 2017,,Feedings 12,Average 12.1 minutes,Total 144.8 minutes
Start,End,Duration,Entry,Notes,Location
1:02 am,1:17 am,10 minutes,Nursed from right breast,,
1:24 am,1:29 am,3 minutes,Nursed from left breast,,
2:13 am,2:25 am,4 minutes,Nursed from left breast,,
4:17 am,4:30 am,9 minutes,Nursed from right breast,,
4:32 am,4:39 am,3 minutes,Nursed from left breast,,
5:52 am,5:56 am,3 minutes,Nursed from left breast,,
7:24 am,7:30 am,6 minutes,Nursed from left breast,,
7:44 am,8:01 am,11 minutes,Nursed from right breast,,
8:52 am,8:54 am,2 minutes,Nursed from left breast,,
9:44 am,9:56 am,7 minutes,Nursed from left breast,,
11:09 am,11:16 am,6 minutes,Nursed from right breast,,
11:17 am,11:24 am,4 minutes,Nursed from right breast,,
12:31 pm,12:56 pm,8 minutes,Nursed from left breast,,
1:16 pm,1:23 pm,3 minutes,Nursed from right breast,,
1:23 pm,1:27 pm,3 minutes,Nursed from right breast,,
4:41 pm,4:53 pm,12 minutes,Nursed from left breast,,
5:21 pm,5:37 pm,9 minutes,Nursed from right breast,,
5:41 pm,5:46 pm,2 minutes,Nursed from right breast,,
7:00 pm,7:14 pm,5 minutes,Nursed from left breast,,
7:17 pm,7:34 pm,7 minutes,Nursed from left breast,,
10:41 pm,11:02 pm,11 minutes,Nursed from right breast,,
11:03 pm,11:11 pm,7 minutes,Nursed from left breast,,

Sep 11 2017,,Feedings 9,Average 18.2 minutes,Total 163.6 minutes
Start,End,Duration,Entry,Notes,Location
12:07 am,12:25 am,9 minutes,Nursed from right breast,,
12:31 am,12:35 am,3 minutes,Nursed from left breast,,
2:59 am,3:15 am,8 minutes,Nursed from left breast,,
3:15 am,3:26 am,8 minutes,Nursed from right breast,,
3:36 am,3:46 am,3 minutes,Nursed from left breast,,
4:05 am,4:07 am,1 minute,Nursed from right breast,,
6:16 am,6:20 am,4 minutes,Nursed from right breast,,
6:26 am,6:31 am,4 minutes,Nursed from right breast,,
7:40 am,7:52 am,11 minutes,Nursed from left breast,,
8:07 am,8:14 am,7 minutes,Nursed from right breast,,
8:24 am,8:31 am,1 minute,Nursed from right breast,,
8:50 am,8:53 am,3 minutes,Nursed from right breast,,
9:23 am,9:43 am,10 minutes,Nursed from right breast,,
10:47 am,10:56 am,5 minutes,Nursed from left breast,,
12:33 pm,12:45 pm,3 minutes,Nursed from left breast,,
12:46 pm,12:53 pm,7 minutes,Nursed from left breast,,
12:58 pm,1:01 pm,2 minutes,Nursed from left breast,,
2:54 pm,3:20 pm,12 minutes,Nursed from right breast,,
3:20 pm,3:33 pm,6 minutes,Nursed from right breast,,
3:58 pm,4:09 pm,9 minutes,Nursed from left breast,,
6:33 pm,6:42 pm,8 minutes,Nursed from right breast,,
6:48 pm,6:52 pm,4 minutes,Nursed from right breast,,
6:57 pm,7:08 pm,6 minutes,Nursed from left breast,,
9:24 pm,9:34 pm,9 minutes,Nursed from left breast,,
9:38 pm,9:45 pm,6 minutes,Nursed from right breast,,
10:11 pm,10:14 pm,2 minutes,Nursed from left breast,,
10:19 pm,10:22 pm,2 minutes,Nursed from left breast,,

Sep 10 2017,,Feedings 9,Average 16.2 minutes,Total 145.8 minutes
Start,End,Duration,Entry,Notes,Location
1:52 am,2:16 am,14 minutes,Nursed from left breast,,
5:14 am,5:38 am,7 minutes,Nursed from right breast,,
5:38 am,5:44 am,3 minutes,Nursed from right breast,,
5:56 am,5:57 am,1 minute,Nursed from right breast,,
6:53 am,6:56 am,2 minutes,Nursed from left breast,,
8:22 am,8:41 am,4 minutes,Nursed from left breast,,
8:44 am,8:56 am,10 minutes,Nursed from left breast,,
9:12 am,9:18 am,6 minutes,Nursed from right breast,,
10:11 am,10:19 am,8 minutes,Nursed from right breast,,
11:29 am,11:53 am,8 minutes,Nursed from left breast,,
11:53 am,12:04 pm,3 minutes,Nursed from right breast,,
12:13 pm,12:24 pm,4 minutes,Nursed from right breast,,
2:25 pm,2:34 pm,6 minutes,Nursed from left breast,,
2:54 pm,3:27 pm,14 minutes,Nursed from left breast,,
3:27 pm,3:38 pm,6 minutes,Nursed from right breast,,
3:49 pm,3:53 pm,2 minutes,Nursed from right breast,,
5:22 pm,5:37 pm,6 minutes,Nursed from left breast,,
5:58 pm,6:10 pm,8 minutes,Nursed from left breast,,
6:11 pm,6:27 pm,6 minutes,Nursed from right breast,,
6:29 pm,6:35 pm,2 minutes,Nursed from right breast,,
9:07 pm,9:26 pm,11 minutes,Nursed from left breast,,
9:26 pm,9:31 pm,4 minutes,Nursed from right breast,,
9:38 pm,9:39 pm,1 minute,Nursed from right breast,,

Sep 09 2017,,Feedings 11,Average 15.9 minutes,Total 175.4 minutes
Start,End,Duration,Entry,Notes,Location
12:57 am,1:06 am,8 minutes,Nursed from right breast,,
1:06 am,1:08 am,2 minutes,Nursed from right breast,,
1:10 am,1:17 am,6 minutes,Nursed from left breast,,
4:33 am,4:45 am,9 minutes,Nursed from right breast,,
4:48 am,4:49 am,1 minute,Nursed from right breast,,
4:49 am,4:57 am,6 minutes,Nursed from left breast,,
8:13 am,8:58 am,10 minutes,Nursed from left breast,,
9:50 am,9:58 am,7 minutes,Nursed from right breast,,
10:39 am,10:48 am,8 minutes,Nursed from left breast,,
10:48 am,10:52 am,2 minutes,Nursed from left breast,,
11:22 am,11:27 am,5 minutes,Nursed from left breast,,
1:17 pm,1:37 pm,15 minutes,Nursed from right breast,,
1:37 pm,1:46 pm,5 minutes,Nursed from left breast,,
1:58 pm,2:39 pm,5 minutes,Nursed from left breast,,
5:01 pm,5:28 pm,11 minutes,Nursed from right breast,,
5:43 pm,6:19 pm,10 minutes,Nursed from left breast,,
6:20 pm,6:41 pm,6 minutes,Nursed from left breast,,
7:23 pm,7:47 pm,14 minutes,Nursed from right breast,,
9:03 pm,9:18 pm,13 minutes,Nursed from left breast,,
9:28 pm,9:36 pm,5 minutes,Nursed from left breast,,
9:44 pm,9:48 pm,4 minutes,Nursed from right breast,,
10:21 pm,10:27 pm,6 minutes,Nursed from right breast,,
10:31 pm,10:40 pm,8 minutes,Nursed from right breast,,

Sep 08 2017,,Feedings 11,Average 10.6 minutes,Total 117.0 minutes
Start,End,Duration,Entry,Notes,Location
12:25 am,12:28 am,2 minutes,Nursed from left breast,,
2:48 am,2:59 am,9 minutes,Nursed from left breast,,
3:04 am,3:08 am,2 minutes,Nursed from left breast,,
3:10 am,3:13 am,1 minute,Nursed from right breast,,
3:27 am,3:30 am,2 minutes,Nursed from right breast,,
6:16 am,6:26 am,2 minutes,Nursed from right breast,,
6:31 am,6:32 am,1 minute,Nursed from right breast,,
6:35 am,6:38 am,3 minutes,Nursed from right breast,,
6:56 am,7:02 am,4 minutes,Nursed from left breast,,
8:11 am,8:31 am,4 minutes,Nursed from left breast,,
8:31 am,8:39 am,8 minutes,Nursed from left breast,,
9:41 am,9:53 am,12 minutes,Nursed from right breast,,
10:46 am,10:53 am,4 minutes,Nursed from left breast,,
10:57 am,11:06 am,5 minutes,Nursed from left breast,,
11:09 am,11:11 am,2 minutes,Nursed from left breast,,
12:49 pm,12:50 pm,1 minute,Nursed from right breast,,
12:57 pm,1:02 pm,3 minutes,Nursed from right breast,,
1:17 pm,1:22 pm,5 minutes,Nursed from right breast,,
1:26 pm,1:30 pm,3 minutes,Nursed from left breast,,
2:31 pm,2:42 pm,4 minutes,Nursed from left breast,,
5:56 pm,6:06 pm,8 minutes,Nursed from right breast,,
6:11 pm,6:17 pm,3 minutes,Nursed from left breast,,
7:35 pm,7:41 pm,5 minutes,Nursed from left breast,,
7:59 pm,8:00 pm,1 minute,Nursed from left breast,,
8:01 pm,8:04 pm,1 minute,Nursed from right breast,,
10:34 pm,10:48 pm,10 minutes,Nursed from right breast,,
11:06 pm,11:07 pm,1 minute,Nursed from left breast,,

Sep 07 2017,,Feedings 13,Average 11.0 minutes,Total 143.4 minutes
Start,End,Duration,Entry,Notes,Location
12:08 am,12:11 am,1 minute,Nursed from right breast,,
12:26 am,12:29 am,2 minutes,Nursed from left breast,,
1:24 am,1:35 am,7 minutes,Nursed from left breast,,
4:53 am,5:01 am,8 minutes,Nursed from right breast,,
5:10 am,5:17 am,4 minutes,Nursed from left breast,,
5:31 am,5:36 am,4 minutes,Nursed from left breast,,
6:52 am,6:57 am,3 minutes,Nursed from right breast,,
8:03 am,8:14 am,10 minutes,Nursed from left breast,,
9:00 am,9:12 am,12 minutes,Nursed from right breast,,
9:27 am,9:32 am,4 minutes,Nursed from left breast,,
10:47 am,10:55 am,7 minutes,Nursed from left breast,,
11:21 am,11:39 am,10 minutes,Nursed from right breast,,
11:49 am,11:58 am,1 minute,Nursed from right breast,,
12:56 pm,1:05 pm,7 minutes,Nursed from right breast,,
1:45 pm,1:56 pm,7 minutes,Nursed from right breast,,
2:08 pm,2:13 pm,1 minute,Nursed from right breast,,
2:26 pm,2:37 pm,11 minutes,Nursed from left breast,,
3:25 pm,3:30 pm,2 minutes,Nursed from left breast,,
7:02 pm,7:19 pm,10 minutes,Nursed from right breast,,
7:56 pm,8:11 pm,7 minutes,Nursed from left breast,,
8:32 pm,8:35 pm,2 minutes,Nursed from left breast,,
8:36 pm,8:42 pm,3 minutes,Nursed from left breast,,
11:48 pm,12:06 am,9 minutes,Nursed from right breast,,

Sep 06 2017,,Feedings 10,Average 15.2 minutes,Total 151.9 minutes
Start,End,Duration,Entry,Notes,Location
12:09 am,12:13 am,2 minutes,Nursed from right breast,,
1:33 am,1:38 am,4 minutes,Nursed from left breast,,
1:44 am,1:54 am,6 minutes,Nursed from right breast,,
3:44 am,3:54 am,9 minutes,Nursed from left breast,,
4:00 am,4:07 am,4 minutes,Nursed from right breast,,
7:09 am,7:19 am,10 minutes,Nursed from right breast,,
7:25 am,7:37 am,9 minutes,Nursed from left breast,,
9:23 am,9:36 am,12 minutes,Nursed from right breast,,
9:43 am,10:01 am,6 minutes,Nursed from left breast,,
11:53 am,12:05 pm,9 minutes,Nursed from left breast,,
12:17 pm,12:32 pm,10 minutes,Nursed from right breast,,
12:38 pm,12:44 pm,1 minute,Nursed from right breast,,
12:49 pm,12:51 pm,2 minutes,Nursed from right breast,,
2:07 pm,2:11 pm,4 minutes,Nursed from left breast,,
3:18 pm,3:32 pm,5 minutes,Nursed from right breast,,
6:00 pm,6:13 pm,10 minutes,Nursed from left breast,,
6:41 pm,6:58 pm,9 minutes,Nursed from right breast,,
7:25 pm,7:28 pm,2 minutes,Nursed from right breast,,
7:48 pm,7:54 pm,3 minutes,Nursed from left breast,,
8:24 pm,8:50 pm,7 minutes,Nursed from left breast,,
8:50 pm,9:00 pm,8 minutes,Nursed from right breast,,
9:03 pm,9:07 pm,2 minutes,Nursed from right breast,,
9:19 pm,9:23 pm,3 minutes,Nursed from left breast,,
11:50 pm,11:56 pm,3 minutes,Nursed from right breast,,

Sep 05 2017,,Feedings 11,Average 13.4 minutes,Total 147.0 minutes
Start,End,Duration,Entry,Notes,Location
12:20 am,12:21 am,1 minute,Nursed from right breast,,
12:26 am,12:27 am,1 minute,Nursed from right breast,,
2:12 am,2:21 am,8 minutes,Nursed from right breast,,
2:28 am,2:34 am,4 minutes,Nursed from left breast,,
2:39 am,2:41 am,1 minute,Nursed from left breast,,
5:20 am,5:30 am,9 minutes,Nursed from right breast,,
5:35 am,5:39 am,3 minutes,Nursed from left breast,,
7:41 am,7:49 am,5 minutes,Nursed from left breast,,
8:14 am,8:18 am,3 minutes,Nursed from right breast,,
9:12 am,9:20 am,7 minutes,Nursed from left breast,,
9:42 am,10:06 am,6 minutes,Nursed from right breast,,
10:10 am,10:12 am,2 minutes,Nursed from right breast,,
12:19 pm,12:31 pm,10 minutes,Nursed from left breast,,
12:52 pm,12:56 pm,2 minutes,Nursed from right breast,,
1:02 pm,1:10 pm,4 minutes,Nursed from right breast,,
1:16 pm,1:25 pm,1 minute,Nursed from right breast,,
2:24 pm,2:35 pm,11 minutes,Nursed from left breast,,
3:43 pm,3:49 pm,5 minutes,Nursed from right breast,,
3:52 pm,3:58 pm,5 minutes,Nursed from right breast,,
4:11 pm,4:46 pm,8 minutes,Nursed from left breast,,
7:09 pm,7:21 pm,10 minutes,Nursed from left breast,,
7:37 pm,7:52 pm,11 minutes,Nursed from right breast,,
7:53 pm,8:02 pm,2 minutes,Nursed from left breast,,
10:19 pm,10:22 pm,2 minutes,Nursed from left breast,,
10:23 pm,10:27 pm,4 minutes,Nursed from left breast,,
10:49 pm,10:52 pm,1 minute,Nursed from right breast,,
11:41 pm,11:53 pm,9 minutes,Nursed from right breast,,

Sep 04 2017,,Feedings 13,Average 10.7 minutes,Total 139.1 minutes
Start,End,Duration,Entry,Notes,Location
12:00 am,12:03 am,3 minutes,Nursed from right breast,,
2:30 am,2:39 am,6 minutes,Nursed from left breast,,
2:46 am,2:50 am,3 minutes,Nursed from right breast,,
3:10 am,3:16 am,6 minutes,Nursed from right breast,,
4:20 am,4:30 am,7 minutes,Nursed from left breast,,
5:46 am,5:54 am,8 minutes,Nursed from right breast,,
6:02 am,6:05 am,1 minute,Nursed from left breast,,
6:10 am,6:13 am,2 minutes,Nursed from left breast,,
8:17 am,8:26 am,8 minutes,Nursed from right breast,,
8:39 am,8:51 am,7 minutes,Nursed from left breast,,
9:24 am,9:30 am,3 minutes,Nursed from right breast,,
11:50 am,11:59 am,8 minutes,Nursed from left breast,,
12:35 pm,12:42 pm,7 minutes,Nursed from right breast,,
12:46 pm,12:50 pm,2 minutes,Nursed from right breast,,
1:46 pm,1:56 pm,8 minutes,Nursed from left breast,,
2:14 pm,2:15 pm,1 minute,Nursed from right breast,,
3:25 pm,3:32 pm,6 minutes,Nursed from right breast,,
3:59 pm,4:08 pm,6 minutes,Nursed from left breast,,
4:34 pm,4:39 pm,3 minutes,Nursed from left breast,,
6:43 pm,6:51 pm,7 minutes,Nursed from right breast,,
7:13 pm,7:28 pm,5 minutes,Nursed from left breast,,
8:09 pm,8:16 pm,7 minutes,Nursed from left breast,,
8:20 pm,8:34 pm,4 minutes,Nursed from right breast,,
8:47 pm,8:56 pm,2 minutes,Nursed from right breast,,
11:54 pm,12:02 am,8 minutes,Nursed from left breast,,

Sep 03 2017,,Feedings 13,Average 10.9 minutes,Total 141.2 minutes
Start,End,Duration,Entry,Notes,Location
12:00 am,12:14 am,4 minutes,Nursed from right breast,,
12:20 am,12:27 am,3 minutes,Nursed from right breast,,
12:30 am,12:34 am,1 minute,Nursed from left breast,,
1:20 am,1:34 am,4 minutes,Nursed from left breast,,
1:57 am,1:59 am,1 minute,Nursed from left breast,,
2:19 am,2:27 am,4 minutes,Nursed from right breast,,
2:27 am,2:30 am,1 minute,Nursed from right breast,,
2:40 am,2:41 am,1 minute,Nursed from right breast,,
5:26 am,5:41 am,9 minutes,Nursed from left breast,,
6:02 am,6:03 am,1 minute,Nursed from right breast,,
8:22 am,8:29 am,5 minutes,Nursed from right breast,,
8:30 am,8:36 am,4 minutes,Nursed from right breast,,
8:49 am,8:57 am,5 minutes,Nursed from left breast,,
9:55 am,10:00 am,4 minutes,Nursed from left breast,,
10:40 am,10:50 am,10 minutes,Nursed from right breast,,
10:51 am,10:56 am,5 minutes,Nursed from left breast,,
11:27 am,11:37 am,8 minutes,Nursed from left breast,,
1:00 pm,1:07 pm,5 minutes,Nursed from right breast,,
1:28 pm,1:36 pm,8 minutes,Nursed from left breast,,
1:49 pm,1:50 pm,1 minute,Nursed from left breast,,
2:40 pm,2:49 pm,7 minutes,Nursed from left breast,,
4:26 pm,4:32 pm,5 minutes,Nursed from right breast,,
4:41 pm,4:49 pm,6 minutes,Nursed from left breast,,
6:46 pm,6:49 pm,3 minutes,Nursed from right breast,,
6:56 pm,7:07 pm,6 minutes,Nursed from right breast,,
7:10 pm,7:15 pm,4 minutes,Nursed from right breast,,
7:22 pm,7:25 pm,1 minute,Nursed from left breast,,
7:35 pm,7:40 pm,1 minute,Nursed from left breast,,
8:19 pm,8:24 pm,1 minute,Nursed from left breast,,
11:08 pm,11:18 pm,6 minutes,Nursed from left breast,,
11:22 pm,11:28 pm,4 minutes,Nursed from right breast,,
11:46 pm,11:49 pm,1 minute,Nursed from right breast,,

Sep 02 2017,,Feedings 8,Average 15.3 minutes,Total 122.3 minutes
Start,End,Duration,Entry,Notes,Location
12:33 am,12:37 am,3 minutes,Nursed from right breast,,
3:04 am,3:10 am,3 minutes,Nursed from right breast,,
3:13 am,3:16 am,2 minutes,Nursed from right breast,,
3:18 am,3:20 am,1 minute,Nursed from right breast,,
3:24 am,3:26 am,2 minutes,Nursed from left breast,,
6:43 am,7:00 am,8 minutes,Nursed from left breast,,
7:16 am,7:19 am,1 minute,Nursed from right breast,,
7:22 am,7:29 am,2 minutes,Nursed from right breast,,
7:32 am,7:42 am,2 minutes,Nursed from left breast,,
8:36 am,8:55 am,9 minutes,Nursed from right breast,,
9:20 am,9:28 am,4 minutes,Nursed from left breast,,
11:56 am,12:04 pm,7 minutes,Nursed from left breast,,
12:13 pm,12:18 pm,5 minutes,Nursed from right breast,,
12:36 pm,12:48 pm,8 minutes,Nursed from right breast,,
1:04 pm,1:12 pm,7 minutes,Nursed from left breast,,
3:12 pm,3:26 pm,9 minutes,Nursed from right breast,,
3:29 pm,3:33 pm,2 minutes,Nursed from left breast,,
3:52 pm,4:01 pm,7 minutes,Nursed from left breast,,
4:13 pm,4:17 pm,4 minutes,Nursed from left breast,,
6:00 pm,6:19 pm,8 minutes,Nursed from right breast,,
6:20 pm,6:26 pm,3 minutes,Nursed from right breast,,
6:45 pm,6:54 pm,5 minutes,Nursed from left breast,,
8:34 pm,8:49 pm,8 minutes,Nursed from left breast,,
8:56 pm,9:02 pm,1 minute,Nursed from right breast,,

Sep 01 2017,,Feedings 11,Average 11.0 minutes,Total 121.1 minutes
Start,End,Duration,Entry,Notes,Location
12:05 am,12:13 am,8 minutes,Nursed from left breast,,
4:03 am,4:14 am,10 minutes,Nursed from right breast,,
4:23 am,4:26 am,1 minute,Nursed from right breast,,
4:26 am,4:29 am,2 minutes,Nursed from left breast,,
5:22 am,5:30 am,4 minutes,Nursed from left breast,,
5:48 am,5:53 am,2 minutes,Nursed from left breast,,
8:19 am,8:27 am,2 minutes,Nursed from right breast,,
8:33 am,8:36 am,1 minute,Nursed from right breast,,
8:41 am,8:45 am,4 minutes,Nursed from right breast,,
9:59 am,10:05 am,5 minutes,Nursed from left breast,,
10:08 am,10:10 am,1 minute,Nursed from left breast,,
11:56 am,12:02 pm,5 minutes,Nursed from right breast,,
12:08 pm,12:12 pm,3 minutes,Nursed from right breast,,
12:16 pm,12:21 pm,4 minutes,Nursed from left breast,,
2:32 pm,2:41 pm,6 minutes,Nursed from left breast,,
2:48 pm,2:51 pm,1 minute,Nursed from left breast,,
3:11 pm,3:17 pm,2 minutes,Nursed from right breast,,
4:27 pm,4:36 pm,6 minutes,Nursed from right breast,,
4:38 pm,4:45 pm,2 minutes,Nursed from left breast,,
5:25 pm,5:27 pm,1 minute,Nursed from left breast,,
5:35 pm,5:37 pm,1 minute,Nursed from left breast,,
5:44 pm,5:49 pm,2 minutes,Nursed from left breast,,
7:55 pm,8:02 pm,7 minutes,Nursed from right breast,,
8:10 pm,8:19 pm,8 minutes,Nursed from left breast,,
8:28 pm,8:33 pm,3 minutes,Nursed from right breast,,
8:39 pm,8:45 pm,2 minutes,Nursed from right breast,,
11:26 pm,11:41 pm,11 minutes,Nursed from left breast,,
11:51 pm,11:52 pm,1 minute,Nursed from right breast,,

Aug 31 2017,,Feedings 10,Average 12.1 minutes,Total 120.6 minutes
Start,End,Duration,Entry,Notes,Location
12:05 am,12:08 am,2 minutes,Nursed from right breast,,
12:16 am,12:20 am,2 minutes,Nursed from right breast,,
12:24 am,12:30 am,5 minutes,Nursed from left breast,,
2:34 am,2:39 am,5 minutes,Nursed from left breast,,
2:54 am,2:59 am,3 minutes,Nursed from right breast,,
2:59 am,3:02 am,3 minutes,Nursed from left breast,,
4:53 am,4:58 am,5 minutes,Nursed from left breast,,
5:03 am,5:10 am,5 minutes,Nursed from left breast,,
7:49 am,7:59 am,7 minutes,Nursed from right breast,,
8:07 am,8:10 am,1 minute,Nursed from left breast,,
8:16 am,8:19 am,1 minute,Nursed from left breast,,
8:20 am,8:23 am,1 minute,Nursed from left breast,,
9:55 am,10:01 am,3 minutes,Nursed from left breast,,
10:02 am,10:16 am,8 minutes,Nursed from left breast,,
10:19 am,10:21 am,1 minute,Nursed from right breast,,
11:47 am,11:56 am,6 minutes,Nursed from right breast,,
12:00 pm,12:04 pm,2 minutes,Nursed from left breast,,
12:05 pm,12:07 pm,2 minutes,Nursed from left breast,,
12:27 pm,12:31 pm,2 minutes,Nursed from left breast,,
2:40 pm,2:47 pm,4 minutes,Nursed from right breast,,
2:53 pm,2:55 pm,1 minute,Nursed from right breast,,
3:23 pm,3:27 pm,2 minutes,Nursed from left breast,,
3:43 pm,3:49 pm,4 minutes,Nursed from left breast,,
6:39 pm,6:47 pm,8 minutes,Nursed from right breast,,
6:57 pm,7:01 pm,4 minutes,Nursed from left breast,,
8:17 pm,8:22 pm,3 minutes,Nursed from left breast,,
8:36 pm,8:39 pm,1 minute,Nursed from left breast,,
8:43 pm,8:47 pm,3 minutes,Nursed from left breast,,
10:41 pm,10:47 pm,6 minutes,Nursed from left breast,,
10:49 pm,10:52 pm,2 minutes,Nursed from left breast,,
10:59 pm,11:03 pm,3 minutes,Nursed from right breast,,
11:13 pm,11:15 pm,1 minute,Nursed from right breast,,
11:27 pm,11:30 pm,2 minutes,Nursed from right breast,,

Aug 30 2017,,Feedings 9,Average 14.5 minutes,Total 130.3 minutes
Start,End,Duration,Entry,Notes,Location
1:06 am,1:21 am,11 minutes,Nursed from right breast,,
1:21 am,1:32 am,7 minutes,Nursed from left breast,,
4:43 am,4:56 am,4 minutes,Nursed from right breast,,
4:56 am,5:01 am,4 minutes,Nursed from right breast,,
5:06 am,5:08 am,2 minutes,Nursed from right breast,,
5:09 am,5:10 am,1 minute,Nursed from left breast,,
7:33 am,7:46 am,5 minutes,Nursed from left breast,,
7:46 am,7:51 am,2 minutes,Nursed from left breast,,
9:40 am,9:50 am,9 minutes,Nursed from right breast,,
9:55 am,10:00 am,4 minutes,Nursed from left breast,,
12:16 pm,12:23 pm,3 minutes,Nursed from left breast,,
12:26 pm,12:31 pm,2 minutes,Nursed from left breast,,
12:39 pm,12:41 pm,1 minute,Nursed from right breast,,
3:05 pm,3:22 pm,14 minutes,Nursed from right breast,,
3:24 pm,3:31 pm,4 minutes,Nursed from left breast,,
5:11 pm,5:23 pm,6 minutes,Nursed from left breast,,
5:31 pm,5:38 pm,2 minutes,Nursed from left breast,,
5:53 pm,7:03 pm,3 minutes,Nursed from right breast,,
7:16 pm,7:23 pm,5 minutes,Nursed from right breast,,
7:28 pm,7:33 pm,1 minute,Nursed from right breast,,
7:44 pm,8:11 pm,14 minutes,Nursed from left breast,,
8:19 pm,8:28 pm,7 minutes,Nursed from right breast,,
8:31 pm,8:34 pm,2 minutes,Nursed from right breast,,
9:21 pm,9:26 pm,3 minutes,Nursed from left breast,,
11:43 pm,11:45 pm,1 minute,Nursed from left breast,,
11:53 pm,11:57 pm,1 minute,Nursed from right breast,,

Aug 29 2017,,Feedings 15,Average 7.1 minutes,Total 107.1 minutes
Start,End,Duration,Entry,Notes,Location
